Removed Member From Class: ClassName=M8 Member=C16
Removed Member From Class: ClassName=M8 Member=C17
Change component parameters: Designator = "U23_M3"; Footprint = "SOT23-5"; UniqueID = "\3WWVYVWXD\YJKBKTEJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Jacob Lower"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Created On"; Value = "2016-03-16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "ZXCT1110W5-7DICT-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "U23_M4"; Footprint = "SOT23-5"; UniqueID = "\4WWVYVWXD\YJKBKTEJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Jacob Lower"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Created On"; Value = "2016-03-16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "ZXCT1110W5-7DICT-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "U23_M5"; Footprint = "SOT23-5"; UniqueID = "\5WWVYVWXD\YJKBKTEJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Jacob Lower"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Created On"; Value = "2016-03-16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "ZXCT1110W5-7DICT-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "U23_M6"; Footprint = "SOT23-5"; UniqueID = "\6WWVYVWXD\YJKBKTEJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Jacob Lower"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Created On"; Value = "2016-03-16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
